Date,1,5,9,13,17
2012-11-02,0.0,0.0,0.0,0.0,0.0
2012-11-05,0.0,0.0,0.0,0.0,0.0
2012-11-06,0.0,0.0,0.0,0.0,0.0
2012-11-07,0.5949720670391071,0.0,0.0,0.0,0.0
2012-11-08,0.7032049397236108,0.0,0.0,0.0,0.0
2012-11-09,0.3674297475532416,0.0,0.0,0.0,0.0
2012-11-12,0.36797898533346507,0.0,0.0,0.0,0.0
2012-11-13,0.43160912394657486,0.0,0.0,0.0,0.0
2012-11-14,0.7242780811948722,0.736683780788456,0.0,0.0,0.0
2012-11-15,0.8243945964431114,0.8007680612216369,0.0,0.0,0.0
2012-11-16,0.7969412534618229,0.801149682019578,0.0,0.0,0.0
2012-11-19,0.7541802051900568,0.8057176817254085,0.0,0.0,0.0
2012-11-20,0.7977601099233953,0.8300865834998641,0.0,0.0,0.0
2012-11-21,0.7491782357933138,0.8464825824173562,0.0,0.0,0.0
2012-11-23,0.8571418936277385,0.8916060834304583,0.9079273425639579,0.0,0.0
2012-11-26,0.897180210845658,0.9104694771205221,0.9217901118996955,0.0,0.0
2012-11-27,0.4117950509032143,0.7729436096313591,0.8320287818855101,0.0,0.0
2012-11-28,0.5001527101765141,0.7415883113722069,0.8188205305777125,0.0,0.0
2012-11-29,0.545830256762685,0.7140181872470325,0.8130860690707915,0.0,0.0
2012-11-30,0.6145452135970608,0.680067560441604,0.7967356766445625,0.7946481232602243,0.0
2012-12-03,0.538863576125437,0.6245975981805827,0.7757670317532415,0.7874238273777072,0.0
2012-12-04,0.4577928171079882,0.5642520785206843,0.7420045154185001,0.7798207303312514,0.0
2012-12-05,0.19900702780617235,0.43922343427790916,0.6585995769870399,0.7489469485808593,0.0
2012-12-06,0.5327360501453359,0.48668212047434045,0.637528027750212,0.7428512199830973,0.0
2012-12-07,0.6482939026462305,0.5062278780647307,0.6107572558854074,0.737434532772578,0.7551924177229882
2012-12-10,0.5446492332373136,0.4796432156845139,0.556854189333226,0.7093766442768205,0.7488484267879848
2012-12-11,0.35207139921841907,0.39190337282278,0.4795723479716107,0.6530667777888681,0.7296095573971948
2012-12-12,0.5037321355188901,0.47221648737767014,0.49826599527073595,0.6360513890866659,0.7270041026918713
2012-12-13,0.4245278816548977,0.4444318307279554,0.46570682666987107,0.5756244005792597,0.6642043975833357
2012-12-14,0.36333092329330463,0.3928156902328099,0.4201286172035924,0.5127850851281471,0.5905527210605926
2012-12-17,0.19292697166102168,0.29117597082868046,0.3430516015108324,0.43275692944630884,0.5050062044202799
2012-12-18,0.20801435161090817,0.24589766806335736,0.2997945137404126,0.3802484614507255,0.4441345933462337
2012-12-19,0.30499401852473645,0.24315303408365022,0.28446320726862684,0.3505445244215463,0.40470277778455704
2012-12-20,0.17446279034547002,0.18219023866594455,0.23188959072436915,0.2969810612487471,0.3488689312223576
2012-12-21,0.18470480649725776,0.14890981867701508,0.195636542241484,0.2561671059775856,0.30480527903934895
2012-12-24,0.508460684382935,0.19237424454708954,0.20131183025373556,0.2489790758562844,0.28923379285625056
2012-12-26,0.6628294568100176,0.23304513675881128,0.20633021655601996,0.243748853414277,0.2767463041033938
2012-12-27,0.8697889968555639,0.3181532504918994,0.23016758897809386,0.2507769610701416,0.2752229495112599
2012-12-28,0.8217466122712159,0.5099491898765052,0.29436738531354567,0.2890374919027651,0.2995409888665577
2012-12-31,0.7148116530678029,0.6130618380306122,0.3508815881437059,0.3154288013788665,0.319622585865379
2013-01-02,0.5163652509292879,0.6251329238978417,0.3829802013535165,0.3224435817842337,0.3247227861348117
2013-01-03,0.8356702601007433,0.7541857403265215,0.5041263769180736,0.3688156532835443,0.35622998923266846
2013-01-04,0.7046072201975985,0.7835109753827011,0.5908560201441242,0.4033519006832114,0.3804613292228706
2013-01-07,0.1910327574303512,0.5873739948358219,0.5565243843382338,0.39889315827728133,0.3701615612742336
2013-01-08,0.10132961792901567,0.39389445766907033,0.48763275839938125,0.3734540759699391,0.343329055262943
2013-01-09,0.26464864379849284,0.36584215539418175,0.4835341296196151,0.3918181475028893,0.3442177890421878
2013-01-10,0.24778609257355522,0.3194633126159927,0.4496593244670839,0.3955141337512161,0.3382599007411689
2013-01-11,0.39737365882178066,0.2947500403647812,0.4006336380745753,0.40017653460385766,0.3403171621931403
2013-01-14,0.4272328619416248,0.27716749312971195,0.3624403576880067,0.4031326993831075,0.3478331647391012
2013-01-15,0.24520107262826119,0.23946899938241148,0.315989189572045,0.395155901366785,0.34976363167192775
2013-01-16,0.38738722467880254,0.21802749959162088,0.28256447270718854,0.3642451705370618,0.34305858065121353
2013-01-17,0.8405968061696997,0.5081421874340711,0.3668719070807281,0.4121822255255367,0.3933843045521611
2013-01-18,0.8860985686310323,0.6555635507507213,0.500471141754794,0.5039197427585367,0.4720550391360152
2013-01-22,0.8919791876123031,0.7449544919692586,0.598838622136967,0.5770706774205568,0.5376007840823177
2013-01-23,0.8719585274730246,0.7983887652815074,0.6709906680495831,0.6352804149813608,0.5910651508484573
2013-01-24,0.9651594431890094,0.8731847886532166,0.7527044029415079,0.7032748954618832,0.6522317309032563
2013-01-25,0.717760449032545,0.8751522576142647,0.7841362016017821,0.7361220938676222,0.686232375018843
2013-01-28,0.4994401122581365,0.8587348668906298,0.7959453043086845,0.7539839219311106,0.7080419476462728
2013-01-29,0.4691223231465031,0.8553311596881101,0.8149201623838315,0.776085190730933,0.7326493222180338
2013-01-30,0.40228058078662765,0.8360060254376869,0.8310930466213057,0.7954981007349932,0.7547218571153943
2013-01-31,0.45163397498388996,0.7367894801833265,0.8369120212710994,0.8065371664918037,0.76968515971188
2013-02-01,0.5882606064220275,0.709686973501514,0.8524413041026494,0.8238804108496514,0.7891046711430466
2013-02-04,0.6599683774119582,0.7000059713416361,0.8622292112834784,0.8395029989217716,0.8068324182140437
2013-02-05,0.5608758715926987,0.6354456207082276,0.8136224931017694,0.8230783846679458,0.79858831968059
2013-02-06,0.7921560139030176,0.7231220359451908,0.82994781445566,0.8433701369179223,0.8185060134267451
2013-02-07,0.8411954280567603,0.7806437664125279,0.8425312850680589,0.8605726388067564,0.8360057149002883
2013-02-08,0.8662394510735955,0.8283987220465978,0.8588960441429925,0.8766803872588186,0.8533600534899135
2013-02-11,0.7263254877683991,0.8267620768156038,0.8501806161393904,0.875779362172492,0.8606982889745799
2013-02-12,0.6903226306833581,0.8547091306277842,0.8629573512409512,0.8817862437437144,0.8733732181432688
2013-02-13,0.6320876999243586,0.8590107248905404,0.8677115758646324,0.8824221024609908,0.8825364043623176
2013-02-14,0.3048750718342371,0.7907440626071438,0.8390884020156796,0.8581962830551966,0.877546751650099
2013-02-15,0.17648614763770382,0.6275158203794564,0.7907969870519723,0.8183947067119713,0.8572391753060193
2013-02-19,0.34091298075969173,0.5382500193161037,0.7808659804541744,0.8057718051736771,0.8437814817843577
2013-02-20,0.1118239898707762,0.34587595904225854,0.7182528908242526,0.7645338151183705,0.806770989181522
2013-02-21,0.14045599746769474,0.26227903177845996,0.5694273715344702,0.6795256691966572,0.7324208669765517
2013-02-22,0.2051139993669236,0.23417232874583466,0.4735186153567075,0.6197109839322466,0.6766297002885779
2013-02-25,0.13002849984173123,0.17965580271773213,0.3771977845002242,0.5200590365073937,0.588363425713025
2013-02-26,0.28250712496043345,0.19999370724750892,0.33436892642813953,0.46115078558112044,0.5309873342992719
2013-02-27,0.542276265776192,0.2365814328833522,0.31485232501089394,0.4227416709413103,0.4897822129935657
2013-02-28,0.8703516751397002,0.4570097370155102,0.41478617845835686,0.4766184380598003,0.5228291217174587
2013-03-01,0.6948606460576529,0.5040685856346944,0.43423973958695017,0.47903294580726363,0.5178289128485246
2013-03-04,0.915335273246257,0.6865134542569783,0.5733268637010847,0.5550494215376776,0.5728246097707558
2013-03-05,0.910652000129745,0.7774580056848047,0.6622532123817764,0.6211457709978094,0.623036898321138
2013-03-06,0.8984704534485844,0.8337257524869046,0.7285662419591759,0.6771175475454559,0.666662322624908
2013-03-07,0.8687015828277938,0.8639605397487594,0.7767018669978005,0.7214053862480395,0.7027982215876525
2013-03-08,0.3541319174460792,0.7600302823979197,0.7424880860575239,0.7061131346419056,0.6933553235758204
2013-03-11,0.3202402964346899,0.6982332122129853,0.7254484400166237,0.7001537015893375,0.6905014050444992
2013-03-12,0.17762104971842863,0.5973957576331157,0.6915959085484138,0.6795070610548307,0.675431738174102
2013-03-13,0.25122977496442633,0.4767846047881069,0.6346763128443754,0.6462086754404376,0.649404035396058
2013-03-14,0.5283246851204162,0.44840820529061665,0.6078753664977993,0.6353175354225383,0.6402117313201056
2013-03-15,0.22711541785544606,0.31657711783543097,0.5005493820053522,0.5797730759534578,0.5950416664655052
2013-03-18,0.15782675865547743,0.23766022694903075,0.4019450553644591,0.522430560211476,0.5468770314326743
2013-03-19,0.0607745191212336,0.15718544058528253,0.3072239906793814,0.4318201826135412,0.48093703614772726
2013-03-20,0.06069265130672753,0.12099041112901114,0.24331316771562791,0.36052527404585766,0.41653325796075524
2013-03-21,0.1506246678434043,0.11478728548561262,0.20472540296835268,0.30960717743954286,0.3673973731359496
2013-03-22,0.18314111679362682,0.11381168592367222,0.1774320258664661,0.26947180990858816,0.32662040149472227
2013-03-25,0.3330193217515985,0.12335667507560265,0.1627280556434069,0.24118637159313658,0.29541966555352245
2013-03-26,0.542031426182581,0.16051184842128455,0.1776553260654453,0.23148699085208665,0.2795251249178441
2013-03-27,0.3572820500940342,0.17180819957768428,0.16080435721815903,0.20569026340045202,0.25168196055649344
2013-03-28,0.4613205125235091,0.2361889890019809,0.17414385513306435,0.2018767021590928,0.24173233796889487
2013-04-01,0.4948121998440248,0.3373591539828119,0.18544381535677124,0.19961899086817897,0.23394781090285016
2013-04-02,0.7583184345763905,0.5281571635469497,0.2388237941602936,0.23699613009588955,0.25064938438930295
2013-04-03,0.37914004820453817,0.4248784469970639,0.2269017791381879,0.2149039150321338,0.22852280268106254
2013-04-04,0.3243768487858295,0.3803449477405124,0.22907685791385593,0.20273443084891188,0.2138095849363541
2013-04-05,0.1919432688002307,0.2931401206397069,0.20875732896994642,0.17884432103564166,0.19161207788138906
2013-04-08,0.3043149311241082,0.2999272728061568,0.2343777949983877,0.1763217305807404,0.18767883915741165
2013-04-09,0.5151979037654814,0.3095727011234441,0.25719544999521127,0.1919683027276743,0.18548413291417737
2013-04-10,0.6535247506666447,0.39989504194854997,0.33050465666072915,0.23830183236344502,0.20153594709536202
2013-04-11,0.479315253600727,0.3742139401227428,0.3307315184321463,0.255760008306012,0.1977220923869927
2013-04-12,0.5484002419716096,0.46173181384253664,0.38637716908349923,0.311551404594441,0.21216791874745547
2013-04-15,0.44543339382623415,0.5179779880471894,0.4100998796944761,0.3433732684644746,0.23792894610186657
2013-04-16,0.46165774965416184,0.5586263524196027,0.4307737570331095,0.37138991612422256,0.2612051277794003
2013-04-17,0.4203209794696167,0.5318337779545594,0.4189016434232448,0.37362030109048594,0.2795171582488644
